servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-003531;EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/2/2024 21:00;26/2/2024 21:00;1,5;R. Soto;OK;sin_repuestos;14280;0;14280;Obra 4 - Rio Grande;Rio Grande;Tecnico 4;1h 30min;lunes, 26 de febrero de 2024;lunes, 26 de febrero de 2024;2024
SV-003532;EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/12/2024 21:00;2/12/2024 21:00;0,42;M. Gómez;OK;sin_repuestos;11760;0;11760;Obra 4 - Rio Grande;Rio Grande;Tecnico 7;0h 25min;domingo, 1 de diciembre de 2024;lunes, 2 de diciembre de 2024;2024
SV-003533;EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/2/2025 21:00;26/2/2025 21:00;0,47;S. López;OK;sin_repuestos;13160;0;13160;Obra 4 - Rio Grande;Rio Grande;Tecnico 5;0h 28min;miércoles, 26 de febrero de 2025;miércoles, 26 de febrero de 2025;2025
SV-003534;EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/3/2025 21:00;28/3/2025 21:00;0,37;M. Ruiz;OK;sin_repuestos;10360;0;10360;Obra 4 - Rio Grande;Rio Grande;Tecnico 3;0h 22min;jueves, 27 de marzo de 2025;viernes, 28 de marzo de 2025;2025
SV-003535;EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/8/2025 21:00;30/8/2025 21:00;1,5;R. Soto;OK;sin_repuestos;12600;0;12600;Obra 4 - Rio Grande;Rio Grande;Tecnico 4;1h 30min;viernes, 29 de agosto de 2025;sábado, 30 de agosto de 2025;2025
SV-003660;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/9/2022 21:00;30/9/2022 21:00;0,41;J. Pérez;OK;sin_repuestos;11480;0;11480;Oficina 3 - Rio Grande;Rio Grande;Tecnico 1;0h 25min;jueves, 29 de septiembre de 2022;viernes, 30 de septiembre de 2022;2022
SV-003662;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/7/2023 21:00;7/7/2023 21:00;0,45;M. Gómez;OK;sin_repuestos;12600;0;12600;Oficina 3 - Rio Grande;Rio Grande;Tecnico 7;0h 27min;jueves, 6 de julio de 2023;viernes, 7 de julio de 2023;2023
SV-003663;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/9/2023 21:00;25/9/2023 21:00;0,68;L. Gómez;OK;sin_repuestos;19040;0;19040;Oficina 3 - Rio Grande;Rio Grande;Tecnico 2;0h 41min;domingo, 24 de septiembre de 2023;lunes, 25 de septiembre de 2023;2023
SV-003666;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/7/2024 21:00;2/7/2024 21:00;0,48;R. Soto;OK;sin_repuestos;13440;0;13440;Oficina 3 - Rio Grande;Rio Grande;Tecnico 4;0h 29min;lunes, 1 de julio de 2024;martes, 2 de julio de 2024;2024
SV-003667;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/1/2025 21:00;2/1/2025 21:00;0,56;L. Gómez;OK;sin_repuestos;15680;0;15680;Oficina 3 - Rio Grande;Rio Grande;Tecnico 2;0h 34min;miércoles, 1 de enero de 2025;jueves, 2 de enero de 2025;2025
SV-003668;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/3/2025 21:00;25/3/2025 21:00;0,61;M. Ruiz;OK;sin_repuestos;17080;0;17080;Oficina 3 - Rio Grande;Rio Grande;Tecnico 3;0h 37min;lunes, 24 de marzo de 2025;martes, 25 de marzo de 2025;2025
SV-004013;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;22/6/2023 21:00;23/6/2023 21:00;0,25;L. Gómez;OK;sin_repuestos;7000;0;7000;Taller 2 - Rio Grande;Rio Grande;Tecnico 2;0h 15min;jueves, 22 de junio de 2023;viernes, 23 de junio de 2023;2023
SV-004016;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/9/2024 21:00;26/9/2024 21:00;0,55;L. Gómez;OK;sin_repuestos;15400;0;15400;Taller 2 - Rio Grande;Rio Grande;Tecnico 2;0h 33min;miércoles, 25 de septiembre de 2024;jueves, 26 de septiembre de 2024;2024
SV-004017;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/10/2025 21:00;4/10/2025 21:00;0,45;M. Gómez;OK;sin_repuestos;12600;0;12600;Taller 2 - Rio Grande;Rio Grande;Tecnico 7;0h 27min;viernes, 3 de octubre de 2025;sábado, 4 de octubre de 2025;2025
SV-004137;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/7/2023 21:00;4/7/2023 21:00;0,4;M. Ruiz;OK;sin_repuestos;11200;0;11200;Taller 3 - Rio Grande;Rio Grande;Tecnico 3;0h 24min;lunes, 3 de julio de 2023;martes, 4 de julio de 2023;2023
SV-004142;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/10/2024 21:00;5/10/2024 21:00;0,59;R. Soto;OK;sin_repuestos;16520;0;16520;Taller 3 - Rio Grande;Rio Grande;Tecnico 4;0h 35min;viernes, 4 de octubre de 2024;sábado, 5 de octubre de 2024;2024
SV-004382;EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/12/2023 21:00;26/12/2023 21:00;0,36;S. López;OK;sin_repuestos;10080;0;10080;Planta 4 - Rio Grande;Rio Grande;Tecnico 5;0h 22min;lunes, 25 de diciembre de 2023;martes, 26 de diciembre de 2023;2023
SV-004443;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/12/2021 21:00;28/12/2021 21:00;0,63;J. Pérez;OK;sin_repuestos;17640;0;17640;Obra 5 - Rio Grande;Rio Grande;Tecnico 1;0h 38min;lunes, 27 de diciembre de 2021;martes, 28 de diciembre de 2021;2021
SV-004444;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/4/2022 21:00;2/4/2022 21:00;0,44;L. Gómez;OK;sin_repuestos;12320;0;12320;Obra 5 - Rio Grande;Rio Grande;Tecnico 2;0h 26min;viernes, 1 de abril de 2022;sábado, 2 de abril de 2022;2022
SV-004446;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/4/2023 21:00;6/4/2023 21:00;0,45;A. Torres;OK;sin_repuestos;12600;0;12600;Obra 5 - Rio Grande;Rio Grande;Tecnico 6;0h 27min;miércoles, 5 de abril de 2023;jueves, 6 de abril de 2023;2023
SV-004447;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/6/2023 21:00;29/6/2023 21:00;0,42;M. Gómez;OK;sin_repuestos;11760;0;11760;Obra 5 - Rio Grande;Rio Grande;Tecnico 7;0h 25min;miércoles, 28 de junio de 2023;jueves, 29 de junio de 2023;2023
SV-004449;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/6/2024 21:00;1/7/2024 21:00;0,38;A. Torres;OK;sin_repuestos;10640;0;10640;Obra 5 - Rio Grande;Rio Grande;Tecnico 6;0h 23min;domingo, 30 de junio de 2024;lunes, 1 de julio de 2024;2024
SV-004450;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/3/2025 21:00;27/3/2025 21:00;0,55;L. Gómez;OK;sin_repuestos;15400;0;15400;Obra 5 - Rio Grande;Rio Grande;Tecnico 2;0h 33min;miércoles, 26 de marzo de 2025;jueves, 27 de marzo de 2025;2025
SV-004511;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/11/2022 21:00;7/11/2022 21:00;0,51;L. Gómez;OK;sin_repuestos;14280;0;14280;Oficina 5 - Rio Grande;Rio Grande;Tecnico 2;0h 31min;domingo, 6 de noviembre de 2022;lunes, 7 de noviembre de 2022;2022
SV-004513;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/4/2023 21:00;30/4/2023 21:00;0,51;S. López;OK;sin_repuestos;14280;0;14280;Oficina 5 - Rio Grande;Rio Grande;Tecnico 5;0h 31min;domingo, 30 de abril de 2023;domingo, 30 de abril de 2023;2023
SV-004515;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/11/2023 21:00;4/11/2023 21:00;0,55;A. Torres;OK;sin_repuestos;15400;0;15400;Oficina 5 - Rio Grande;Rio Grande;Tecnico 6;0h 33min;viernes, 3 de noviembre de 2023;sábado, 4 de noviembre de 2023;2023
SV-004516;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/2/2024 21:00;4/2/2024 21:00;0,53;M. Gómez;OK;sin_repuestos;14840;0;14840;Oficina 5 - Rio Grande;Rio Grande;Tecnico 7;0h 32min;sábado, 3 de febrero de 2024;domingo, 4 de febrero de 2024;2024
SV-004519;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/2/2025 21:00;2/2/2025 21:00;0,49;M. Ruiz;OK;sin_repuestos;13720;0;13720;Oficina 5 - Rio Grande;Rio Grande;Tecnico 3;0h 29min;sábado, 1 de febrero de 2025;domingo, 2 de febrero de 2025;2025
SV-004769;EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;31/10/2023 21:00;1/11/2023 21:00;0,4;M. Ruiz;OK;sin_repuestos;11200;0;11200;Oficina 1 - Rio Grande;Rio Grande;Tecnico 3;0h 24min;martes, 31 de octubre de 2023;miércoles, 1 de noviembre de 2023;2023
SV-004771;EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/5/2025 21:00;5/5/2025 21:00;0,42;M. Gómez;OK;sin_repuestos;11760;0;11760;Oficina 1 - Rio Grande;Rio Grande;Tecnico 7;0h 25min;domingo, 4 de mayo de 2025;lunes, 5 de mayo de 2025;2025
SV-000087;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/6/2023 21:00;5/6/2023 21:00;0,63;L. Gómez;OK;sin_repuestos;17640;0;17640;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;0h 38min;domingo, 4 de junio de 2023;lunes, 5 de junio de 2023;2023
SV-000089;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/12/2023 21:00;4/12/2023 21:00;0,48;J. Pérez;OK;sin_repuestos;13440;0;13440;Planta 4 - Tolhuin;Tolhuin;Tecnico 1;0h 29min;domingo, 3 de diciembre de 2023;lunes, 4 de diciembre de 2023;2023
SV-000094;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/5/2025 21:00;29/5/2025 21:00;0,33;A. Torres;OK;sin_repuestos;9240;0;9240;Planta 4 - Tolhuin;Tolhuin;Tecnico 6;0h 20min;miércoles, 28 de mayo de 2025;jueves, 29 de mayo de 2025;2025
SV-000190;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/12/2023 21:00;26/12/2023 21:00;1,5;S. López;OK;sin_repuestos;14280;0;14280;Planta 4 - Tolhuin;Tolhuin;Tecnico 5;1h 30min;lunes, 25 de diciembre de 2023;martes, 26 de diciembre de 2023;2023
SV-000192;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/9/2024 21:00;27/9/2024 21:00;0,42;R. Soto;OK;sin_repuestos;11760;0;11760;Planta 4 - Tolhuin;Tolhuin;Tecnico 4;0h 25min;jueves, 26 de septiembre de 2024;viernes, 27 de septiembre de 2024;2024
SV-000207;EQP-0025;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/2/2025 21:00;5/2/2025 21:00;0,71;M. Ruiz;OK;sin_repuestos;19880;0;19880;Oficina 4 - Tolhuin;Tolhuin;Tecnico 3;0h 43min;martes, 4 de febrero de 2025;miércoles, 5 de febrero de 2025;2025
SV-000208;EQP-0025;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/5/2025 21:00;4/5/2025 21:00;0,82;J. Pérez;OK;sin_repuestos;22960;0;22960;Oficina 4 - Tolhuin;Tolhuin;Tecnico 1;0h 49min;sábado, 3 de mayo de 2025;domingo, 4 de mayo de 2025;2025
SV-000209;EQP-0025;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/7/2025 21:00;29/7/2025 21:00;0,45;M. Gómez;OK;sin_repuestos;12600;0;12600;Oficina 4 - Tolhuin;Tolhuin;Tecnico 7;0h 27min;martes, 29 de julio de 2025;martes, 29 de julio de 2025;2025
SV-000270;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/9/2024 21:00;1/10/2024 21:00;1,5;L. Gómez;OK;sin_repuestos;15680;0;15680;Taller 2 - Tolhuin;Tolhuin;Tecnico 2;1h 30min;lunes, 30 de septiembre de 2024;martes, 1 de octubre de 2024;2024
SV-000273;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/6/2025 21:00;24/6/2025 21:00;0,55;S. López;OK;sin_repuestos;15400;0;15400;Taller 2 - Tolhuin;Tolhuin;Tecnico 5;0h 33min;lunes, 23 de junio de 2025;martes, 24 de junio de 2025;2025
SV-000516;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/1/2025 21:00;7/1/2025 21:00;0,53;L. Gómez;OK;sin_repuestos;14840;0;14840;Planta 5 - Tolhuin;Tolhuin;Tecnico 2;0h 32min;lunes, 6 de enero de 2025;martes, 7 de enero de 2025;2025
SV-000518;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/7/2025 21:00;6/7/2025 21:00;0,56;J. Pérez;OK;sin_repuestos;15680;0;15680;Planta 5 - Tolhuin;Tolhuin;Tecnico 1;0h 34min;sábado, 5 de julio de 2025;domingo, 6 de julio de 2025;2025
SV-000519;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/9/2025 21:00;26/9/2025 21:00;0,25;A. Torres;OK;sin_repuestos;7000;0;7000;Planta 5 - Tolhuin;Tolhuin;Tecnico 6;0h 15min;jueves, 25 de septiembre de 2025;viernes, 26 de septiembre de 2025;2025
SV-000574;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;31/12/2021 21:00;1/1/2022 21:00;0,61;S. López;OK;sin_repuestos;17080;0;17080;Deposito 4 - Tolhuin;Tolhuin;Tecnico 5;0h 37min;viernes, 31 de diciembre de 2021;sábado, 1 de enero de 2022;2021
SV-000575;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/3/2022 21:00;24/3/2022 21:00;0,33;L. Gómez;OK;sin_repuestos;9240;0;9240;Deposito 4 - Tolhuin;Tolhuin;Tecnico 2;0h 20min;miércoles, 23 de marzo de 2022;jueves, 24 de marzo de 2022;2022
SV-000580;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/9/2023 21:00;27/9/2023 21:00;1,5;A. Torres;OK;sin_repuestos;17920;0;17920;Deposito 4 - Tolhuin;Tolhuin;Tecnico 6;1h 30min;martes, 26 de septiembre de 2023;miércoles, 27 de septiembre de 2023;2023
SV-000585;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/6/2025 21:00;27/6/2025 21:00;0,26;L. Gómez;OK;sin_repuestos;7280;0;7280;Deposito 4 - Tolhuin;Tolhuin;Tecnico 2;0h 16min;viernes, 27 de junio de 2025;viernes, 27 de junio de 2025;2025
SV-001151;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/7/2022 21:00;4/7/2022 21:00;0,35;J. Pérez;OK;sin_repuestos;9800;0;9800;Obra 3 - Tolhuin;Tolhuin;Tecnico 1;0h 21min;domingo, 3 de julio de 2022;lunes, 4 de julio de 2022;2022
SV-001152;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/9/2022 21:00;25/9/2022 21:00;0,53;L. Gómez;OK;sin_repuestos;14840;0;14840;Obra 3 - Tolhuin;Tolhuin;Tecnico 2;0h 32min;sábado, 24 de septiembre de 2022;domingo, 25 de septiembre de 2022;2022
SV-001522;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/9/2022 21:00;26/9/2022 21:00;0,39;A. Torres;OK;sin_repuestos;10920;0;10920;Obra 5 - Tolhuin;Tolhuin;Tecnico 6;0h 23min;domingo, 25 de septiembre de 2022;lunes, 26 de septiembre de 2022;2022
SV-001523;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/1/2023 21:00;6/1/2023 21:00;0,67;M. Gómez;OK;sin_repuestos;18760;0;18760;Obra 5 - Tolhuin;Tolhuin;Tecnico 7;0h 40min;jueves, 5 de enero de 2023;viernes, 6 de enero de 2023;2023
SV-001528;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/6/2024 21:00;27/6/2024 21:00;0,62;R. Soto;OK;sin_repuestos;17360;0;17360;Obra 5 - Tolhuin;Tolhuin;Tecnico 4;0h 37min;jueves, 27 de junio de 2024;jueves, 27 de junio de 2024;2024
SV-001687;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/10/2022 21:00;5/10/2022 21:00;0,62;R. Soto;OK;sin_repuestos;17360;0;17360;Deposito 2 - Tolhuin;Tolhuin;Tecnico 4;0h 37min;miércoles, 5 de octubre de 2022;miércoles, 5 de octubre de 2022;2022
SV-001694;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/9/2024 21:00;29/9/2024 21:00;0,62;R. Soto;OK;sin_repuestos;17360;0;17360;Deposito 2 - Tolhuin;Tolhuin;Tecnico 4;0h 37min;domingo, 29 de septiembre de 2024;domingo, 29 de septiembre de 2024;2024
SV-001696;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/6/2025 21:00;29/6/2025 21:00;1,5;L. Gómez;OK;sin_repuestos;14280;0;14280;Deposito 2 - Tolhuin;Tolhuin;Tecnico 2;1h 30min;sábado, 28 de junio de 2025;domingo, 29 de junio de 2025;2025
SV-001697;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/10/2025 21:00;6/10/2025 21:00;0,51;M. Ruiz;OK;sin_repuestos;14280;0;14280;Deposito 2 - Tolhuin;Tolhuin;Tecnico 3;0h 31min;domingo, 5 de octubre de 2025;lunes, 6 de octubre de 2025;2025
SV-001807;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/10/2022 21:00;6/10/2022 21:00;0,35;J. Pérez;OK;sin_repuestos;9800;0;9800;Planta 4 - Tolhuin;Tolhuin;Tecnico 1;0h 21min;miércoles, 5 de octubre de 2022;jueves, 6 de octubre de 2022;2022
SV-001809;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/6/2023 21:00;1/7/2023 21:00;0,59;A. Torres;OK;sin_repuestos;16520;0;16520;Planta 4 - Tolhuin;Tolhuin;Tecnico 6;0h 35min;viernes, 30 de junio de 2023;sábado, 1 de julio de 2023;2023
SV-001810;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/3/2024 21:00;30/3/2024 21:00;0,5;L. Gómez;OK;sin_repuestos;14000;0;14000;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;0h 30min;viernes, 29 de marzo de 2024;sábado, 30 de marzo de 2024;2024
SV-001812;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/12/2024 21:00;24/12/2024 21:00;0,52;L. Gómez;OK;sin_repuestos;14560;0;14560;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;0h 31min;lunes, 23 de diciembre de 2024;martes, 24 de diciembre de 2024;2024
SV-001813;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/7/2025 21:00;2/7/2025 21:00;0,5;S. López;OK;sin_repuestos;14000;0;14000;Planta 4 - Tolhuin;Tolhuin;Tecnico 5;0h 30min;martes, 1 de julio de 2025;miércoles, 2 de julio de 2025;2025
SV-001814;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;22/9/2025 21:00;23/9/2025 21:00;0,68;R. Soto;OK;sin_repuestos;19040;0;19040;Planta 4 - Tolhuin;Tolhuin;Tecnico 4;0h 41min;lunes, 22 de septiembre de 2025;martes, 23 de septiembre de 2025;2025
SV-001893;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/4/2024 21:00;2/4/2024 21:00;0,56;M. Gómez;OK;sin_repuestos;15680;0;15680;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 7;0h 34min;lunes, 1 de abril de 2024;martes, 2 de abril de 2024;2024
SV-001895;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/10/2024 21:00;6/10/2024 21:00;0,48;S. López;OK;sin_repuestos;13440;0;13440;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 5;0h 29min;domingo, 6 de octubre de 2024;domingo, 6 de octubre de 2024;2024
SV-002173;EQP-0006;CLI-036;Cliente 036;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/12/2024 21:00;4/12/2024 21:00;0,61;S. López;OK;sin_repuestos;17080;0;17080;Planta 1 - Tolhuin;Tolhuin;Tecnico 5;0h 37min;martes, 3 de diciembre de 2024;miércoles, 4 de diciembre de 2024;2024
SV-002845;EQP-0098;CLI-039;Cliente 039;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/1/2023 21:00;4/1/2023 21:00;0,5;M. Ruiz;OK;sin_repuestos;14000;0;14000;Sucursal 3 - Tolhuin;Tolhuin;Tecnico 3;0h 30min;martes, 3 de enero de 2023;miércoles, 4 de enero de 2023;2023
