servicio_id,inventario_id,cliente_id,cliente_nombre,tipo_equipo,marca,modelo,plan_id,actividad,fecha_inicio,fecha_fin,horas_servicio,tecnico,resultado,repuestos_usados,costo_manodeobra_ars,costo_repuestos_ars,costo_total_ars,ubicacion
SV-000100,EQP-0082,CLI-001,Cliente 001,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-009,Limpieza general y revisión de terminales,09/01/2025,09/02/2025,"1,05",M. Ruiz,OK,sin_repuestos,29400,0,29400,Planta 4 - Ushuaia
SV-000101,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-001,Cambio de aceite y filtro,29/12/2021,30/12/2021,"1,6",L. Gómez,OK,aceite:31105; filtro_aceite:11494,48000,42599,90599,Depósito 3 - Ushuaia
SV-000102,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-001,Cambio de aceite y filtro,07/03/2022,07/04/2022,"1,38",M. Ruiz,Observaciones,aceite:34672; filtro_aceite:14357,41400,49029,90429,Depósito 3 - Ushuaia
SV-000103,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-001,Cambio de aceite y filtro,01/06/2023,01/07/2023,"1,67",R. Soto,Observaciones,aceite:17924; filtro_aceite:12113,50100,30037,80137,Depósito 3 - Río Grande
SV-000104,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-001,Cambio de aceite y filtro,07/05/2023,07/06/2023,"1,44",M. Gómez,OK,aceite:32420; filtro_aceite:13867,43200,46287,89487,Depósito 3 - Tolhuin
SV-000105,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-001,Cambio de aceite y filtro,01/05/2024,01/06/2024,"1,59",S. López,OK,aceite:15209; filtro_aceite:16607,47700,31816,79516,Depósito 3 - Tolhuin
SV-000106,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-001,Cambio de aceite y filtro,07/04/2024,07/05/2024,"1,52",R. Soto,OK,aceite:29879; filtro_aceite:12190,45600,42069,87669,Depósito 3 - Tolhuin
SV-000107,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-001,Cambio de aceite y filtro,01/04/2025,01/04/2025,"1,39",R. Soto,Reparado,aceite:31149; filtro_aceite:12104,41700,43253,84953,Depósito 3 - Tolhuin
SV-000108,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-002,Limpieza o reemplazo de filtro de aire,01/06/2023,01/06/2023,"0,67",M. Ruiz,Reparado,filtro_aire:20991,20100,20991,41091,Depósito 3 - Ushuaia
SV-000109,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-002,Limpieza o reemplazo de filtro de aire,29/12/2024,30/12/2024,"1,5",S. López,OK,filtro_aire:16534,26100,16534,42634,Depósito 3 - Tolhuin
SV-000110,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-003,Revisión de bujías y electrodos,01/04/2022,01/05/2022,"0,79",R. Soto,Reparado,bujias:7224,23700,7224,30924,Depósito 3 - Ushuaia
SV-000111,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-003,Revisión de bujías y electrodos,29/12/2022,30/12/2022,"1,12",L. Gómez,OK,bujias:13862,33600,13862,47462,Depósito 3 - Ushuaia
SV-000112,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-003,Revisión de bujías y electrodos,01/02/2024,01/03/2024,"0,92",M. Gómez,OK,bujias:12904,27600,12904,40504,Depósito 3 - Ushuaia
SV-000113,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,26/12/2021,27/12/2021,"0,61",S. López,OK,sin_repuestos,18300,0,18300,Depósito 3 - Ushuaia
SV-000114,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,26/03/2022,27/03/2022,"0,32",J. Pérez,OK,sin_repuestos,9600,0,9600,Depósito 3 - Río Grande
SV-000115,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,27/06/2022,28/06/2022,"0,66",S. López,OK,sin_repuestos,19800,0,19800,Depósito 3 - Tolhuin
SV-000116,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,10/03/2022,10/04/2022,"0,59",S. López,OK,sin_repuestos,17700,0,17700,Depósito 3 - Río Grande
SV-000117,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,30/12/2022,31/12/2022,"0,43",M. Gómez,OK,sin_repuestos,12900,0,12900,Depósito 3 - Ushuaia
SV-000118,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,04/05/2023,04/06/2023,"0,53",J. Pérez,Observaciones,sin_repuestos,15900,0,15900,Depósito 3 - Tolhuin
SV-000119,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,27/09/2023,27/09/2023,"0,73",A. Torres,Reparado,sin_repuestos,21900,0,21900,Depósito 3 - Ushuaia
SV-000120,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,01/04/2024,01/05/2024,"0,46",M. Gómez,OK,sin_repuestos,13800,0,13800,Depósito 3 - Río Grande
SV-000121,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,29/03/2024,30/03/2024,"0,62",M. Gómez,OK,sin_repuestos,18600,0,18600,Depósito 3 - Río Grande
SV-000122,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,07/05/2024,07/05/2024,"0,73",M. Ruiz,OK,sin_repuestos,21900,0,21900,Depósito 3 - Ushuaia
SV-000123,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,10/06/2024,10/06/2024,"0,54",M. Gómez,Reparado,sin_repuestos,16200,0,16200,Depósito 3 - Ushuaia
SV-000124,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,04/02/2025,04/03/2025,"0,56",L. Gómez,Reparado,sin_repuestos,16800,0,16800,Depósito 3 - Tolhuin
SV-000125,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-004,Comprobación de batería y cargador,23/09/2025,24/09/2025,"0,41",R. Soto,OK,sin_repuestos,12300,0,12300,Depósito 3 - Tolhuin
SV-000126,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-005,Verificación de válvulas y ajuste de luz,01/04/2024,01/05/2024,"1,7",R. Soto,Reparado,sin_repuestos,51000,0,51000,Depósito 3 - Ushuaia
SV-000127,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-005,Verificación de válvulas y ajuste de luz,01/03/2025,01/04/2025,"1,38",M. Gómez,OK,sin_repuestos,41400,0,41400,Depósito 3 - Tolhuin
SV-000128,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,31/12/2021,01/01/2022,"0,9",J. Pérez,OK,sin_repuestos,27000,0,27000,Depósito 3 - Río Grande
SV-000129,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,04/02/2022,04/03/2022,"0,61",M. Gómez,Reparado,sin_repuestos,18300,0,18300,Depósito 3 - Tolhuin
SV-000130,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,24/06/2022,25/06/2022,"0,73",M. Ruiz,Reparado,sin_repuestos,21900,0,21900,Depósito 3 - Ushuaia
SV-000131,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,01/07/2023,01/08/2023,"0,8",M. Gómez,OK,sin_repuestos,24000,0,24000,Depósito 3 - Tolhuin
SV-000132,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,26/03/2023,27/03/2023,"0,73",M. Ruiz,OK,sin_repuestos,21900,0,21900,Depósito 3 - Tolhuin
SV-000133,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,07/03/2023,07/04/2023,1,L. Gómez,OK,sin_repuestos,30000,0,30000,Depósito 3 - Río Grande
SV-000134,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,10/04/2023,10/05/2023,"1,5",L. Gómez,Reparado,sin_repuestos,22800,0,22800,Depósito 3 - Río Grande
SV-000135,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,28/12/2023,29/12/2023,"1,5",M. Gómez,OK,sin_repuestos,25200,0,25200,Depósito 3 - Ushuaia
SV-000136,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,27/03/2024,28/03/2024,"1,12",S. López,OK,sin_repuestos,33600,0,33600,Depósito 3 - Río Grande
SV-000137,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,30/06/2024,07/01/2024,"0,79",R. Soto,Observaciones,sin_repuestos,23700,0,23700,Depósito 3 - Tolhuin
SV-000138,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,25/09/2024,26/09/2024,"0,73",J. Pérez,Reparado,sin_repuestos,21900,0,21900,Depósito 3 - Tolhuin
SV-000139,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,24/12/2024,25/12/2024,"0,8",J. Pérez,OK,sin_repuestos,24000,0,24000,Depósito 3 - Ushuaia
SV-000140,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-006,Prueba de carga en modo manual,04/01/2025,04/02/2025,"0,9",S. López,OK,sin_repuestos,27000,0,27000,Depósito 3 - Tolhuin
SV-000141,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-007,Limpieza de compartimiento y protección anticorrosión,24/12/2021,25/12/2021,"0,78",L. Gómez,Reparado,sin_repuestos,23400,0,23400,Depósito 3 - Río Grande
SV-000142,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-007,Limpieza de compartimiento y protección anticorrosión,01/05/2023,01/06/2023,"1,5",A. Torres,OK,sin_repuestos,21300,0,21300,Depósito 3 - Tolhuin
SV-000143,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-007,Limpieza de compartimiento y protección anticorrosión,28/12/2024,29/12/2024,"0,64",L. Gómez,OK,sin_repuestos,19200,0,19200,Depósito 3 - Río Grande
SV-000144,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-008,Verificación de sistema de arranque automático,23/06/2022,24/06/2022,"0,36",L. Gómez,OK,sin_repuestos,10800,0,10800,Depósito 3 - Ushuaia
SV-000145,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-008,Verificación de sistema de arranque automático,01/07/2023,01/08/2023,"0,57",S. López,OK,sin_repuestos,17100,0,17100,Depósito 3 - Tolhuin
SV-000146,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-008,Verificación de sistema de arranque automático,07/06/2023,07/07/2023,"0,25",M. Gómez,Reparado,sin_repuestos,7500,0,7500,Depósito 3 - Tolhuin
SV-000147,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-008,Verificación de sistema de arranque automático,01/03/2024,01/04/2024,"0,25",M. Gómez,OK,sin_repuestos,7500,0,7500,Depósito 3 - Río Grande
SV-000148,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-008,Verificación de sistema de arranque automático,07/04/2024,07/05/2024,"1,5",M. Ruiz,OK,sin_repuestos,9600,0,9600,Depósito 3 - Ushuaia
SV-000149,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-008,Verificación de sistema de arranque automático,01/04/2025,01/05/2025,"0,58",A. Torres,OK,sin_repuestos,17400,0,17400,Depósito 3 - Tolhuin
SV-000150,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-008,Verificación de sistema de arranque automático,07/07/2025,07/08/2025,"0,51",S. López,Reparado,sin_repuestos,15300,0,15300,Depósito 3 - Ushuaia
SV-000151,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-009,Ensayo general y actualización de firmware,24/12/2021,25/12/2021,"1,18",R. Soto,Observaciones,sin_repuestos,35400,0,35400,Depósito 3 - Ushuaia
SV-000152,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-009,Ensayo general y actualización de firmware,24/12/2022,25/12/2022,"0,78",L. Gómez,Reparado,sin_repuestos,23400,0,23400,Depósito 3 - Tolhuin
SV-000153,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-009,Ensayo general y actualización de firmware,01/01/2024,01/02/2024,"1,06",M. Gómez,OK,sin_repuestos,31800,0,31800,Depósito 3 - Río Grande
SV-000154,EQP-0085,CLI-001,Cliente 001,Generador Generac Guardian,Generac,Guardian 8 kVA (50Hz),GG-009,Ensayo general y actualización de firmware,30/12/2024,31/12/2024,"1,11",M. Gómez,OK,sin_repuestos,33300,0,33300,Depósito 3 - Tolhuin
SV-000155,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,26/09/2023,27/09/2023,"1,98",S. López,OK,aceite:25016; filtro_aceite:13580,55440,38596,94036,Planta 4 - Ushuaia
SV-000156,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,26/12/2023,27/12/2023,"2,29",M. Gómez,OK,aceite:33265; filtro_aceite:10123,64120,43388,107508,Planta 4 - Ushuaia
SV-000157,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,04/03/2024,04/04/2024,"1,95",R. Soto,OK,aceite:21856; filtro_aceite:9594,54600,3145,86050,Planta 4 - Ushuaia
SV-000158,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,07/05/2024,07/06/2024,"2,39",A. Torres,Observaciones,aceite:34761; filtro_aceite:15742,66920,50503,117423,Planta 4 - Río Grande
SV-000159,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,24/09/2024,25/09/2024,"1,64",A. Torres,OK,aceite:25349; filtro_aceite:9966,45920,35315,81235,Planta 4 - Ushuaia
SV-000160,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,04/06/2025,04/07/2025,"2,18",S. López,Reparado,aceite:16789; filtro_aceite:10345,61040,27134,88174,Planta 4 - Ushuaia
SV-000161,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-001,Cambio de aceite de motor y filtro,29/06/2025,30/06/2025,"1,98",A. Torres,OK,aceite:30588; filtro_aceite:16666,55440,47254,102694,Planta 4 - Tolhuin
SV-000162,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,23/06/2023,24/06/2023,"0,99",A. Torres,OK,filtro_aire:19280,27720,19280,47000,Planta 4 - Ushuaia
SV-000163,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,01/06/2024,01/07/2024,"1,19",R. Soto,OK,filtro_aire:12257,33320,12257,45577,Planta 4 - Río Grande
SV-000164,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,28/06/2024,28/06/2024,"0,79",J. Pérez,OK,filtro_aire:19342,22120,19342,41462,Planta 4 - Tolhuin
SV-000165,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,30/12/2024,31/12/2024,"1,14",A. Torres,Reparado,filtro_aire:24263,31920,24263,56183,Planta 4 - Ushuaia
SV-000166,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-002,Reemplazo de filtro de aire,30/06/2025,07/01/2025,"0,84",S. López,OK,sin_repuestos,23520,22930,46450,Planta 4 - Tolhuin
SV-000167,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,27/06/2023,27/06/2023,"1,19",M. Ruiz,Reparado,sin_repuestos,33320,0,33320,Planta 4 - Ushuaia
SV-000168,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,31/03/2024,04/01/2024,"1,36",M. Ruiz,OK,sin_repuestos,38080,0,38080,Planta 4 - Tolhuin
SV-000169,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,30/06/2024,07/01/2024,"1,4",S. López,Reparado,sin_repuestos,39200,0,39200,Planta 4 - Río Grande
SV-000170,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,25/09/2024,26/09/2024,"1,18",R. Soto,Observaciones,sin_repuestos,33040,0,33040,Planta 4 - Tolhuin
SV-000171,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,01/06/2025,01/07/2025,"1,28",L. Gómez,OK,sin_repuestos,35840,0,35840,Planta 4 - Ushuaia
SV-000172,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-003,Limpieza de sistema de combustible y drenaje de sedimentos,10/06/2025,07/10/2025,"1,5",L. Gómez,Reparado,sin_repuestos,47880,0,47880,Planta 4 - Tolhuin
SV-000173,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,07/07/2023,07/08/2023,"1,5",A. Torres,OK,correas:11036,19880,11036,30916,Planta 4 - Río Grande
SV-000174,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,07/03/2024,07/04/2024,"0,96",J. Pérez,OK,correas:19131,26880,19131,46011,Planta 4 - Tolhuin
SV-000175,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-004,Revisión de correas de ventilador y tensión,07/03/2025,07/03/2025,"0,85",A. Torres,OK,correas:13456,23800,13456,37256,Planta 4 - Río Grande
SV-000176,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,01/04/2024,01/04/2024,"1,44",M. Gómez,OK,sin_repuestos,40320,0,40320,Planta 4 - Ushuaia
SV-000177,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,26/06/2024,27/06/2024,"1,44",L. Gómez,Observaciones,sin_repuestos,40320,0,40320,Planta 4 - Río Grande
SV-000178,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-005,Limpieza de radiador y sistema de refrigeración,01/01/2025,01/02/2025,"1,14",R. Soto,OK,sin_repuestos,31920,0,31920,Planta 4 - Ushuaia
SV-000179,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,25/06/2023,26/06/2023,"1,5",M. Ruiz,Observaciones,filtro_combustible:13128,32760,13128,45888,Planta 4 - Tolhuin
SV-000180,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,24/09/2023,24/09/2023,"0,94",M. Ruiz,OK,filtro_combustible:16354,26320,16354,42674,Planta 4 - Tolhuin
SV-000181,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,28/12/2023,29/12/2023,"1,08",M. Gómez,Reparado,filtro_combustible:19663,30240,19663,49903,Planta 4 - Tolhuin
SV-000182,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,07/01/2024,07/02/2024,"1,06",M. Ruiz,OK,filtro_combustible:19100,29680,19100,48780,Planta 4 - Río Grande
SV-000183,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,01/07/2025,01/08/2025,"1,2",L. Gómez,OK,filtro_combustible:22342,33600,22342,55942,Planta 4 - Tolhuin
SV-000184,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,29/03/2025,30/03/2025,"0,96",J. Pérez,Reparado,filtro_combustible:20299,26880,20299,47179,Planta 4 - Tolhuin
SV-000185,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,07/02/2025,07/03/2025,"0,93",L. Gómez,OK,filtro_combustible:23091,26040,23091,49131,Planta 4 - Tolhuin
SV-000186,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-006,Cambio de filtro de combustible,10/04/2025,10/05/2025,"1,08",M. Gómez,Reparado,filtro_combustible:13834,30240,13834,44074,Planta 4 - Tolhuin
SV-000187,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-007,Inspección del alternador y cepillos,07/07/2024,07/08/2024,1,A. Torres,OK,sin_repuestos,28000,0,28000,Planta 4 - Río Grande
SV-000188,EQP-0022,CLI-004,Cliente 004,Soldadora Lincoln Ranger,Lincoln Electric,Ranger 305D,LR-008,Prueba de arranque y verificación de batería,24/06/2023,25/06/2023,"0,4",M. Gómez,Reparado,sin_repuestos,11200,0,11200,Planta 4 - Ushuaia
